No,Username,Category,Is_Suspicious,Profile_URL
370,salim._.paradise,살림 전문,정상,https://www.instagram.com/salim._.paradise/
371,living_ggul,홈/리빙,정상,https://www.instagram.com/living_ggul/
372,hometip_guru,홈/리빙,정상,https://www.instagram.com/hometip_guru/
373,item_collector_kr,아이템/꿀템,정상,https://www.instagram.com/item_collector_kr/
374,jjin._.ssalim,살림 전문,정상,https://www.instagram.com/jjin._.ssalim/
375,cozy_zip,홈/리빙,정상,https://www.instagram.com/cozy_zip/
376,tiptime.kr,팁/노하우,정상,https://www.instagram.com/tiptime.kr/
377,homegoods_tip,홈/리빙,정상,https://www.instagram.com/homegoods_tip/
378,jjinju_home,홈/리빙,정상,https://www.instagram.com/jjinju_home/
379,happysalim._.daily,살림 전문,정상,https://www.instagram.com/happysalim._.daily/
380,living_master__,홈/리빙,정상,https://www.instagram.com/living_master__/
381,salimisart,살림 전문,정상,https://www.instagram.com/salimisart/
382,item_queen_99,아이템/꿀템,정상,https://www.instagram.com/item_queen_99/
383,home_solution_kr,홈/리빙,정상,https://www.instagram.com/home_solution_kr/
384,smart_zipsa_,홈/리빙,정상,https://www.instagram.com/smart_zipsa_/
385,kkultip_home,홈/리빙,정상,https://www.instagram.com/kkultip_home/
386,ddak._.joha,개인/일반,정상,https://www.instagram.com/ddak._.joha/
387,salim_insider,살림 전문,정상,https://www.instagram.com/salim_insider/
